"congress","name","term_start","age","birth_year","suffix","incumbent","state","has_suffix"
87,"Philip Aloysius Hart",1912,48.1,1912,NA,TRUE,"MI",0
88,"Philip Aloysius Hart",1912,50.1,1912,NA,TRUE,"MI",0
89,"Philip Aloysius Hart",1912,52.1,1912,NA,TRUE,"MI",0
90,"Philip Aloysius Hart",1912,54.1,1912,NA,TRUE,"MI",0
91,"Philip Aloysius Hart",1912,56.1,1912,NA,TRUE,"MI",0
92,"Philip Aloysius Hart",1912,58.1,1912,NA,TRUE,"MI",0
93,"Philip Aloysius Hart",1912,60.1,1912,NA,TRUE,"MI",0
94,"Philip Aloysius Hart",1912,62.1,1912,NA,TRUE,"MI",0
88,"Pierre Emil George Salinger",1925,37.6,1925,NA,FALSE,"CA",0
82,"Prescott Sheldon Bush",1895,55.6,1895,NA,FALSE,"CT",0
83,"Prescott Sheldon Bush",1895,57.6,1895,NA,TRUE,"CT",0
84,"Prescott Sheldon Bush",1895,59.6,1895,NA,TRUE,"CT",0
85,"Prescott Sheldon Bush",1895,61.6,1895,NA,TRUE,"CT",0
86,"Prescott Sheldon Bush",1895,63.6,1895,NA,TRUE,"CT",0
87,"Prescott Sheldon Bush",1895,65.6,1895,NA,TRUE,"CT",0
86,"Quentin Northrup Burdick",1908,50.6,1908,NA,FALSE,"ND",0
87,"Quentin Northrup Burdick",1908,52.5,1908,NA,TRUE,"ND",0
88,"Quentin Northrup Burdick",1908,54.6,1908,NA,TRUE,"ND",0
89,"Quentin Northrup Burdick",1908,56.5,1908,NA,TRUE,"ND",0
90,"Quentin Northrup Burdick",1908,58.6,1908,NA,TRUE,"ND",0
91,"Quentin Northrup Burdick",1908,60.5,1908,NA,TRUE,"ND",0
92,"Quentin Northrup Burdick",1908,62.6,1908,NA,TRUE,"ND",0
93,"Quentin Northrup Burdick",1908,64.5,1908,NA,TRUE,"ND",0
94,"Quentin Northrup Burdick",1908,66.6,1908,NA,TRUE,"ND",0
95,"Quentin Northrup Burdick",1908,68.5,1908,NA,TRUE,"ND",0
96,"Quentin Northrup Burdick",1908,70.6,1908,NA,TRUE,"ND",0
97,"Quentin Northrup Burdick",1908,72.5,1908,NA,TRUE,"ND",0
98,"Quentin Northrup Burdick",1908,74.5,1908,NA,TRUE,"ND",0
99,"Quentin Northrup Burdick",1908,76.5,1908,NA,TRUE,"ND",0
100,"Quentin Northrup Burdick",1908,78.5,1908,NA,TRUE,"ND",0
101,"Quentin Northrup Burdick",1908,80.5,1908,NA,TRUE,"ND",0
102,"Quentin Northrup Burdick",1908,82.5,1908,NA,TRUE,"ND",0
80,"Ralph Edward Flanders",1880,66.3,1880,NA,TRUE,"VT",0
81,"Ralph Edward Flanders",1880,68.3,1880,NA,TRUE,"VT",0
82,"Ralph Edward Flanders",1880,70.3,1880,NA,TRUE,"VT",0
83,"Ralph Edward Flanders",1880,72.3,1880,NA,TRUE,"VT",0
84,"Ralph Edward Flanders",1880,74.3,1880,NA,TRUE,"VT",0
85,"Ralph Edward Flanders",1880,76.3,1880,NA,TRUE,"VT",0
80,"Ralph Owen Brewster",1888,58.9,1888,NA,TRUE,"ME",0
81,"Ralph Owen Brewster",1888,60.9,1888,NA,TRUE,"ME",0
82,"Ralph Owen Brewster",1888,62.9,1888,NA,TRUE,"ME",0
91,"Ralph Tyler Smith",1915,53.2,1915,NA,FALSE,"IL",0
85,"Ralph Webster Yarborough",1903,53.6,1903,NA,FALSE,"TX",0
86,"Ralph Webster Yarborough",1903,55.6,1903,NA,TRUE,"TX",0
87,"Ralph Webster Yarborough",1903,57.6,1903,NA,TRUE,"TX",0
88,"Ralph Webster Yarborough",1903,59.6,1903,NA,TRUE,"TX",0
89,"Ralph Webster Yarborough",1903,61.6,1903,NA,TRUE,"TX",0
90,"Ralph Webster Yarborough",1903,63.6,1903,NA,TRUE,"TX",0
91,"Ralph Webster Yarborough",1903,65.6,1903,NA,TRUE,"TX",0
112,"Rand Paul",1963,48,1963,NA,FALSE,"KY",0
113,"Rand Paul",1963,50,1963,NA,TRUE,"KY",0
80,"Raymond Earl Baldwin",1893,53.3,1893,NA,FALSE,"CT",0
81,"Raymond Earl Baldwin",1893,55.3,1893,NA,TRUE,"CT",0
93,"Richard Bernard Stone",1928,44.3,1928,NA,FALSE,"FL",0
94,"Richard Bernard Stone",1928,46.3,1928,NA,TRUE,"FL",0
95,"Richard Bernard Stone",1928,48.3,1928,NA,TRUE,"FL",0
96,"Richard Bernard Stone",1928,50.3,1928,NA,TRUE,"FL",0
112,"Richard Blumenthal",1946,64.9,1946,NA,FALSE,"CT",0
113,"Richard Blumenthal",1946,66.9,1946,NA,TRUE,"CT",0
80,"Richard Brevard Russell",1897,49.2,1897,"Jr.",TRUE,"GA",1
81,"Richard Brevard Russell",1897,51.2,1897,"Jr.",TRUE,"GA",1
82,"Richard Brevard Russell",1897,53.2,1897,"Jr.",TRUE,"GA",1
83,"Richard Brevard Russell",1897,55.2,1897,"Jr.",TRUE,"GA",1
84,"Richard Brevard Russell",1897,57.2,1897,"Jr.",TRUE,"GA",1
85,"Richard Brevard Russell",1897,59.2,1897,"Jr.",TRUE,"GA",1
86,"Richard Brevard Russell",1897,61.2,1897,"Jr.",TRUE,"GA",1
87,"Richard Brevard Russell",1897,63.2,1897,"Jr.",TRUE,"GA",1
88,"Richard Brevard Russell",1897,65.2,1897,"Jr.",TRUE,"GA",1
89,"Richard Brevard Russell",1897,67.2,1897,"Jr.",TRUE,"GA",1
90,"Richard Brevard Russell",1897,69.2,1897,"Jr.",TRUE,"GA",1
91,"Richard Brevard Russell",1897,71.2,1897,"Jr.",TRUE,"GA",1
92,"Richard Brevard Russell",1897,73.2,1897,"Jr.",TRUE,"GA",1
100,"Richard C. Shelby",1934,52.7,1934,NA,TRUE,"AL",0
101,"Richard C. Shelby",1934,54.7,1934,NA,TRUE,"AL",0
102,"Richard C. Shelby",1934,56.7,1934,NA,TRUE,"AL",0
103,"Richard C. Shelby",1934,58.7,1934,NA,TRUE,"AL",0
103,"Richard C. Shelby",1934,58.7,1934,NA,TRUE,"AL",0
104,"Richard C. Shelby",1934,60.7,1934,NA,TRUE,"AL",0
105,"Richard C. Shelby",1934,62.7,1934,NA,TRUE,"AL",0
106,"Richard C. Shelby",1934,64.7,1934,NA,TRUE,"AL",0
107,"Richard C. Shelby",1934,66.7,1934,NA,TRUE,"AL",0
108,"Richard C. Shelby",1934,68.7,1934,NA,TRUE,"AL",0
109,"Richard C. Shelby",1934,70.7,1934,NA,TRUE,"AL",0
110,"Richard C. Shelby",1934,72.7,1934,NA,TRUE,"AL",0
111,"Richard C. Shelby",1934,74.7,1934,NA,TRUE,"AL",0
112,"Richard C. Shelby",1934,76.7,1934,NA,TRUE,"AL",0
113,"Richard C. Shelby",1934,78.7,1934,NA,TRUE,"AL",0
93,"Richard Clarence Clark",1928,44.3,1928,NA,FALSE,"IA",0
94,"Richard Clarence Clark",1928,46.3,1928,NA,TRUE,"IA",0
95,"Richard Clarence Clark",1928,48.3,1928,NA,TRUE,"IA",0
95,"Richard G. Lugar",1932,44.8,1932,NA,FALSE,"IN",0
96,"Richard G. Lugar",1932,46.8,1932,NA,TRUE,"IN",0
97,"Richard G. Lugar",1932,48.8,1932,NA,TRUE,"IN",0
98,"Richard G. Lugar",1932,50.7,1932,NA,TRUE,"IN",0
99,"Richard G. Lugar",1932,52.8,1932,NA,TRUE,"IN",0
100,"Richard G. Lugar",1932,54.8,1932,NA,TRUE,"IN",0
101,"Richard G. Lugar",1932,56.8,1932,NA,TRUE,"IN",0
102,"Richard G. Lugar",1932,58.7,1932,NA,TRUE,"IN",0
103,"Richard G. Lugar",1932,60.8,1932,NA,TRUE,"IN",0
104,"Richard G. Lugar",1932,62.8,1932,NA,TRUE,"IN",0
105,"Richard G. Lugar",1932,64.8,1932,NA,TRUE,"IN",0
106,"Richard G. Lugar",1932,66.8,1932,NA,TRUE,"IN",0
107,"Richard G. Lugar",1932,68.8,1932,NA,TRUE,"IN",0
108,"Richard G. Lugar",1932,70.8,1932,NA,TRUE,"IN",0
109,"Richard G. Lugar",1932,72.8,1932,NA,TRUE,"IN",0
110,"Richard G. Lugar",1932,74.8,1932,NA,TRUE,"IN",0
111,"Richard G. Lugar",1932,76.8,1932,NA,TRUE,"IN",0
112,"Richard G. Lugar",1932,78.8,1932,NA,TRUE,"IN",0
101,"Richard H. Bryan",1937,51.5,1937,NA,FALSE,"NV",0
102,"Richard H. Bryan",1937,53.5,1937,NA,TRUE,"NV",0
103,"Richard H. Bryan",1937,55.5,1937,NA,TRUE,"NV",0
104,"Richard H. Bryan",1937,57.5,1937,NA,TRUE,"NV",0
105,"Richard H. Bryan",1937,59.5,1937,NA,TRUE,"NV",0
106,"Richard H. Bryan",1937,61.5,1937,NA,TRUE,"NV",0
105,"Richard J. Durbin",1944,52.1,1944,NA,TRUE,"IL",0
106,"Richard J. Durbin",1944,54.1,1944,NA,TRUE,"IL",0
107,"Richard J. Durbin",1944,56.1,1944,NA,TRUE,"IL",0
108,"Richard J. Durbin",1944,58.1,1944,NA,TRUE,"IL",0
109,"Richard J. Durbin",1944,60.1,1944,NA,TRUE,"IL",0
110,"Richard J. Durbin",1944,62.1,1944,NA,TRUE,"IL",0
111,"Richard J. Durbin",1944,64.1,1944,NA,TRUE,"IL",0
112,"Richard J. Durbin",1944,66.1,1944,NA,TRUE,"IL",0
113,"Richard J. Durbin",1944,68.1,1944,NA,TRUE,"IL",0
104,"Richard J. Santorum",1958,36.7,1958,NA,TRUE,"PA",0
105,"Richard J. Santorum",1958,38.7,1958,NA,TRUE,"PA",0
106,"Richard J. Santorum",1958,40.7,1958,NA,TRUE,"PA",0
107,"Richard J. Santorum",1958,42.7,1958,NA,TRUE,"PA",0
108,"Richard J. Santorum",1958,44.7,1958,NA,TRUE,"PA",0
109,"Richard J. Santorum",1958,46.7,1958,NA,TRUE,"PA",0
84,"Richard Lewis Neuberger",1912,42,1912,NA,FALSE,"OR",0
85,"Richard Lewis Neuberger",1912,44,1912,NA,TRUE,"OR",0
86,"Richard Lewis Neuberger",1912,46,1912,NA,TRUE,"OR",0
109,"Richard M. Burr",1955,49.1,1955,NA,TRUE,"NC",0
110,"Richard M. Burr",1955,51.1,1955,NA,TRUE,"NC",0
111,"Richard M. Burr",1955,53.1,1955,NA,TRUE,"NC",0
112,"Richard M. Burr",1955,55.1,1955,NA,TRUE,"NC",0
113,"Richard M. Burr",1955,57.1,1955,NA,TRUE,"NC",0
81,"Richard Milhous Nixon",1913,36,1913,NA,TRUE,"CA",0
82,"Richard Milhous Nixon",1913,38,1913,NA,TRUE,"CA",0
91,"Richard Schultz Schweiker",1926,42.6,1926,NA,TRUE,"PA",0
92,"Richard Schultz Schweiker",1926,44.6,1926,NA,TRUE,"PA",0
93,"Richard Schultz Schweiker",1926,46.6,1926,NA,TRUE,"PA",0
94,"Richard Schultz Schweiker",1926,48.6,1926,NA,TRUE,"PA",0
95,"Richard Schultz Schweiker",1926,50.6,1926,NA,TRUE,"PA",0
96,"Richard Schultz Schweiker",1926,52.6,1926,NA,TRUE,"PA",0
80,"Robert Alphonso Taft",1889,57.3,1889,NA,TRUE,"OH",0
81,"Robert Alphonso Taft",1889,59.3,1889,NA,TRUE,"OH",0
82,"Robert Alphonso Taft",1889,61.3,1889,NA,TRUE,"OH",0
83,"Robert Alphonso Taft",1889,63.3,1889,NA,TRUE,"OH",0
94,"Robert Burren Morgan",1925,49.3,1925,NA,FALSE,"NC",0
95,"Robert Burren Morgan",1925,51.2,1925,NA,TRUE,"NC",0
96,"Robert Burren Morgan",1925,53.3,1925,NA,TRUE,"NC",0
86,"Robert C. Byrd",1917,41.1,1917,NA,TRUE,"WV",0
87,"Robert C. Byrd",1917,43.1,1917,NA,TRUE,"WV",0
88,"Robert C. Byrd",1917,45.1,1917,NA,TRUE,"WV",0
89,"Robert C. Byrd",1917,47.1,1917,NA,TRUE,"WV",0
90,"Robert C. Byrd",1917,49.1,1917,NA,TRUE,"WV",0
91,"Robert C. Byrd",1917,51.1,1917,NA,TRUE,"WV",0
92,"Robert C. Byrd",1917,53.2,1917,NA,TRUE,"WV",0
93,"Robert C. Byrd",1917,55.1,1917,NA,TRUE,"WV",0
94,"Robert C. Byrd",1917,57.1,1917,NA,TRUE,"WV",0
95,"Robert C. Byrd",1917,59.1,1917,NA,TRUE,"WV",0
96,"Robert C. Byrd",1917,61.2,1917,NA,TRUE,"WV",0
97,"Robert C. Byrd",1917,63.1,1917,NA,TRUE,"WV",0
98,"Robert C. Byrd",1917,65.1,1917,NA,TRUE,"WV",0
99,"Robert C. Byrd",1917,67.1,1917,NA,TRUE,"WV",0
100,"Robert C. Byrd",1917,69.1,1917,NA,TRUE,"WV",0
101,"Robert C. Byrd",1917,71.1,1917,NA,TRUE,"WV",0
102,"Robert C. Byrd",1917,73.1,1917,NA,TRUE,"WV",0
103,"Robert C. Byrd",1917,75.1,1917,NA,TRUE,"WV",0
104,"Robert C. Byrd",1917,77.1,1917,NA,TRUE,"WV",0
105,"Robert C. Byrd",1917,79.1,1917,NA,TRUE,"WV",0
106,"Robert C. Byrd",1917,81.1,1917,NA,TRUE,"WV",0
107,"Robert C. Byrd",1917,83.1,1917,NA,TRUE,"WV",0
108,"Robert C. Byrd",1917,85.1,1917,NA,TRUE,"WV",0
109,"Robert C. Byrd",1917,87.1,1917,NA,TRUE,"WV",0
110,"Robert C. Byrd",1917,89.1,1917,NA,TRUE,"WV",0
111,"Robert C. Byrd",1913,95.1,1913,NA,TRUE,"WV",0
103,"Robert Charles Krueger",1931,61.3,1931,NA,FALSE,"TX",0
81,"Robert Clymer Hendrickson",1898,50.4,1898,NA,FALSE,"NJ",0
82,"Robert Clymer Hendrickson",1898,52.4,1898,NA,TRUE,"NJ",0
83,"Robert Clymer Hendrickson",1898,54.4,1898,NA,TRUE,"NJ",0
103,"Robert F. Bennett",1933,59.3,1933,NA,FALSE,"UT",0
104,"Robert F. Bennett",1933,61.3,1933,NA,TRUE,"UT",0
105,"Robert F. Bennett",1933,63.3,1933,NA,TRUE,"UT",0
106,"Robert F. Bennett",1933,65.3,1933,NA,TRUE,"UT",0
107,"Robert F. Bennett",1933,67.3,1933,NA,TRUE,"UT",0
108,"Robert F. Bennett",1933,69.3,1933,NA,TRUE,"UT",0
109,"Robert F. Bennett",1933,71.3,1933,NA,TRUE,"UT",0
110,"Robert F. Bennett",1933,73.3,1933,NA,TRUE,"UT",0
111,"Robert F. Bennett",1933,75.3,1933,NA,TRUE,"UT",0
80,"Robert Ferdinand Wagner",1877,69.6,1877,NA,TRUE,"NY",0
81,"Robert Ferdinand Wagner",1877,71.6,1877,NA,TRUE,"NY",0
89,"Robert Francis Kennedy",1925,39.1,1925,NA,FALSE,"NY",0
90,"Robert Francis Kennedy",1925,41.1,1925,NA,TRUE,"NY",0
84,"Robert Humphreys",1893,61.4,1893,NA,FALSE,"KY",0
84,"Robert Humphreys",1893,61.4,1893,NA,FALSE,"KY",0
112,"Robert J. Portman",1955,55,1955,NA,FALSE,"OH",0
113,"Robert J. Portman",1955,57,1955,NA,TRUE,"OH",0
91,"Robert Joseph Dole",1923,45.5,1923,NA,TRUE,"KS",0
92,"Robert Joseph Dole",1923,47.5,1923,NA,TRUE,"KS",0
93,"Robert Joseph Dole",1923,49.5,1923,NA,TRUE,"KS",0
94,"Robert Joseph Dole",1923,51.5,1923,NA,TRUE,"KS",0
95,"Robert Joseph Dole",1923,53.5,1923,NA,TRUE,"KS",0
96,"Robert Joseph Dole",1923,55.5,1923,NA,TRUE,"KS",0
97,"Robert Joseph Dole",1923,57.5,1923,NA,TRUE,"KS",0
98,"Robert Joseph Dole",1923,59.5,1923,NA,TRUE,"KS",0
99,"Robert Joseph Dole",1923,61.5,1923,NA,TRUE,"KS",0
100,"Robert Joseph Dole",1923,63.5,1923,NA,TRUE,"KS",0
101,"Robert Joseph Dole",1923,65.5,1923,NA,TRUE,"KS",0
102,"Robert Joseph Dole",1923,67.5,1923,NA,TRUE,"KS",0
103,"Robert Joseph Dole",1923,69.5,1923,NA,TRUE,"KS",0
104,"Robert Joseph Dole",1919,75.5,1919,NA,TRUE,"KS",0
109,"Robert Menéndez",1954,51,1954,NA,TRUE,"NJ",0
110,"Robert Menéndez",1954,53,1954,NA,TRUE,"NJ",0
111,"Robert Menéndez",1954,55,1954,NA,TRUE,"NJ",0
112,"Robert Menéndez",1954,57,1954,NA,TRUE,"NJ",0
113,"Robert Menéndez",1954,59,1954,NA,TRUE,"NJ",0
110,"Robert P. Casey",1960,46.7,1960,"Jr.",FALSE,"PA",1
111,"Robert P. Casey",1960,48.7,1960,"Jr.",TRUE,"PA",1
112,"Robert P. Casey",1960,50.7,1960,"Jr.",TRUE,"PA",1
113,"Robert P. Casey",1960,52.7,1960,"Jr.",TRUE,"PA",1
89,"Robert Paul Griffin",1923,41.2,1923,NA,TRUE,"MI",0
90,"Robert Paul Griffin",1923,43.2,1923,NA,TRUE,"MI",0
91,"Robert Paul Griffin",1923,45.2,1923,NA,TRUE,"MI",0
92,"Robert Paul Griffin",1923,47.2,1923,NA,TRUE,"MI",0
93,"Robert Paul Griffin",1923,49.2,1923,NA,TRUE,"MI",0
94,"Robert Paul Griffin",1923,51.2,1923,NA,TRUE,"MI",0
95,"Robert Paul Griffin",1923,53.2,1923,NA,TRUE,"MI",0
81,"Robert Samuel Kerr",1896,52.3,1896,NA,FALSE,"OK",0
82,"Robert Samuel Kerr",1896,54.3,1896,NA,TRUE,"OK",0
83,"Robert Samuel Kerr",1896,56.3,1896,NA,TRUE,"OK",0
84,"Robert Samuel Kerr",1896,58.3,1896,NA,TRUE,"OK",0
85,"Robert Samuel Kerr",1896,60.3,1896,NA,TRUE,"OK",0
86,"Robert Samuel Kerr",1896,62.3,1896,NA,TRUE,"OK",0
87,"Robert Samuel Kerr",1896,64.3,1896,NA,TRUE,"OK",0
102,"Robert Smith",1941,49.8,1941,NA,TRUE,"NH",0
103,"Robert Smith",1941,51.8,1941,NA,TRUE,"NH",0
104,"Robert Smith",1941,53.8,1941,NA,TRUE,"NH",0
105,"Robert Smith",1941,55.8,1941,NA,TRUE,"NH",0
106,"Robert Smith",1941,57.8,1941,NA,TRUE,"NH",0
107,"Robert Smith",1941,59.8,1941,NA,TRUE,"NH",0
92,"Robert Taft",1917,53.9,1917,"Jr.",TRUE,"OH",1
93,"Robert Taft",1917,55.9,1917,"Jr.",TRUE,"OH",1
94,"Robert Taft",1917,57.9,1917,"Jr.",TRUE,"OH",1
92,"Robert Theodore Stafford",1913,57.5,1913,NA,TRUE,"VT",0
93,"Robert Theodore Stafford",1913,59.4,1913,NA,TRUE,"VT",0
94,"Robert Theodore Stafford",1913,61.4,1913,NA,TRUE,"VT",0
95,"Robert Theodore Stafford",1913,63.4,1913,NA,TRUE,"VT",0
96,"Robert Theodore Stafford",1913,65.4,1913,NA,TRUE,"VT",0
97,"Robert Theodore Stafford",1913,67.4,1913,NA,TRUE,"VT",0
98,"Robert Theodore Stafford",1913,69.4,1913,NA,TRUE,"VT",0
99,"Robert Theodore Stafford",1913,71.4,1913,NA,TRUE,"VT",0
100,"Robert Theodore Stafford",1913,73.4,1913,NA,TRUE,"VT",0
105,"Robert Torricelli",1951,45.4,1951,NA,TRUE,"NJ",0
106,"Robert Torricelli",1951,47.4,1951,NA,TRUE,"NJ",0
107,"Robert Torricelli",1951,49.4,1951,NA,TRUE,"NJ",0
97,"Robert Walter Kasten",1942,38.5,1942,"Jr.",FALSE,"WI",1
98,"Robert Walter Kasten",1942,40.5,1942,"Jr.",TRUE,"WI",1
99,"Robert Walter Kasten",1942,42.5,1942,"Jr.",TRUE,"WI",1
100,"Robert Walter Kasten",1942,44.6,1942,"Jr.",TRUE,"WI",1
101,"Robert Walter Kasten",1942,46.5,1942,"Jr.",TRUE,"WI",1
102,"Robert Walter Kasten",1942,48.5,1942,"Jr.",TRUE,"WI",1
91,"Robert William Packwood",1932,36.3,1932,NA,FALSE,"OR",0
92,"Robert William Packwood",1932,38.4,1932,NA,TRUE,"OR",0
93,"Robert William Packwood",1932,40.3,1932,NA,TRUE,"OR",0
94,"Robert William Packwood",1932,42.3,1932,NA,TRUE,"OR",0
95,"Robert William Packwood",1932,44.3,1932,NA,TRUE,"OR",0
96,"Robert William Packwood",1932,46.3,1932,NA,TRUE,"OR",0
97,"Robert William Packwood",1932,48.3,1932,NA,TRUE,"OR",0
98,"Robert William Packwood",1932,50.3,1932,NA,TRUE,"OR",0
99,"Robert William Packwood",1932,52.3,1932,NA,TRUE,"OR",0
100,"Robert William Packwood",1932,54.3,1932,NA,TRUE,"OR",0
101,"Robert William Packwood",1932,56.3,1932,NA,TRUE,"OR",0
102,"Robert William Packwood",1932,58.3,1932,NA,TRUE,"OR",0
103,"Robert William Packwood",1932,60.3,1932,NA,TRUE,"OR",0
104,"Robert William Packwood",1928,66.3,1928,NA,TRUE,"OR",0
83,"Robert William Upton",1884,68.9,1884,NA,FALSE,"NH",0
104,"Rod Grams",1948,46.9,1948,NA,TRUE,"MN",0
105,"Rod Grams",1948,48.9,1948,NA,TRUE,"MN",0
106,"Rod Grams",1948,50.9,1948,NA,TRUE,"MN",0
110,"Roger F. Wicker",1951,55.5,1951,NA,TRUE,"MS",0
111,"Roger F. Wicker",1951,57.5,1951,NA,TRUE,"MS",0
112,"Roger F. Wicker",1951,59.5,1951,NA,TRUE,"MS",0
113,"Roger F. Wicker",1951,61.5,1951,NA,TRUE,"MS",0
96,"Roger William Jepsen",1928,50.1,1928,NA,FALSE,"IA",0
97,"Roger William Jepsen",1928,52,1928,NA,TRUE,"IA",0
98,"Roger William Jepsen",1928,54,1928,NA,TRUE,"IA",0
111,"Roland Burris",1933,75.4,1933,NA,FALSE,"IL",0
83,"Roman Lee Hruska",1904,48.4,1904,NA,FALSE,"NE",0
84,"Roman Lee Hruska",1904,50.4,1904,NA,TRUE,"NE",0
85,"Roman Lee Hruska",1904,52.4,1904,NA,TRUE,"NE",0
86,"Roman Lee Hruska",1904,54.4,1904,NA,TRUE,"NE",0
87,"Roman Lee Hruska",1904,56.4,1904,NA,TRUE,"NE",0
88,"Roman Lee Hruska",1904,58.4,1904,NA,TRUE,"NE",0
89,"Roman Lee Hruska",1904,60.4,1904,NA,TRUE,"NE",0
90,"Roman Lee Hruska",1904,62.4,1904,NA,TRUE,"NE",0
91,"Roman Lee Hruska",1904,64.4,1904,NA,TRUE,"NE",0
92,"Roman Lee Hruska",1904,66.4,1904,NA,TRUE,"NE",0
93,"Roman Lee Hruska",1904,68.4,1904,NA,TRUE,"NE",0
94,"Roman Lee Hruska",1904,70.4,1904,NA,TRUE,"NE",0
112,"Ron Johnson",1955,55.7,1955,NA,FALSE,"WI",0
113,"Ron Johnson",1955,57.7,1955,NA,TRUE,"WI",0
104,"Ron Wyden",1949,45.7,1949,NA,TRUE,"OR",0
105,"Ron Wyden",1949,47.7,1949,NA,TRUE,"OR",0
106,"Ron Wyden",1949,49.7,1949,NA,TRUE,"OR",0
107,"Ron Wyden",1949,51.7,1949,NA,TRUE,"OR",0
108,"Ron Wyden",1949,53.7,1949,NA,TRUE,"OR",0
109,"Ron Wyden",1949,55.7,1949,NA,TRUE,"OR",0
110,"Ron Wyden",1949,57.7,1949,NA,TRUE,"OR",0
111,"Ron Wyden",1949,59.7,1949,NA,TRUE,"OR",0
112,"Ron Wyden",1949,61.7,1949,NA,TRUE,"OR",0
113,"Ron Wyden",1949,63.7,1949,NA,TRUE,"OR",0
88,"Ross Bass",1918,44.8,1918,NA,TRUE,"TN",0
89,"Ross Bass",1918,46.8,1918,NA,TRUE,"TN",0
112,"Roy Blunt",1950,61,1950,NA,TRUE,"MO",0
113,"Roy Blunt",1950,63,1950,NA,TRUE,"MO",0
95,"Rudolph Eli Boschwitz",1930,46.2,1930,NA,FALSE,"MN",0
96,"Rudolph Eli Boschwitz",1930,48.2,1930,NA,TRUE,"MN",0
97,"Rudolph Eli Boschwitz",1930,50.2,1930,NA,TRUE,"MN",0
98,"Rudolph Eli Boschwitz",1930,52.2,1930,NA,TRUE,"MN",0
99,"Rudolph Eli Boschwitz",1930,54.2,1930,NA,TRUE,"MN",0
100,"Rudolph Eli Boschwitz",1930,56.2,1930,NA,TRUE,"MN",0
101,"Rudolph Eli Boschwitz",1930,58.2,1930,NA,TRUE,"MN",0
86,"Rupert Vance Hartke",1919,39.6,1919,NA,FALSE,"IN",0
87,"Rupert Vance Hartke",1919,41.6,1919,NA,TRUE,"IN",0
88,"Rupert Vance Hartke",1919,43.6,1919,NA,TRUE,"IN",0
89,"Rupert Vance Hartke",1919,45.6,1919,NA,TRUE,"IN",0
90,"Rupert Vance Hartke",1919,47.6,1919,NA,TRUE,"IN",0
91,"Rupert Vance Hartke",1919,49.6,1919,NA,TRUE,"IN",0
92,"Rupert Vance Hartke",1919,51.6,1919,NA,TRUE,"IN",0
93,"Rupert Vance Hartke",1919,53.6,1919,NA,TRUE,"IN",0
94,"Rupert Vance Hartke",1919,55.6,1919,NA,TRUE,"IN",0
80,"Russell Billiu Long",1918,28.2,1918,NA,TRUE,"LA",0
81,"Russell Billiu Long",1918,30.2,1918,NA,TRUE,"LA",0
82,"Russell Billiu Long",1918,32.2,1918,NA,TRUE,"LA",0
83,"Russell Billiu Long",1918,34.2,1918,NA,TRUE,"LA",0
84,"Russell Billiu Long",1918,36.2,1918,NA,TRUE,"LA",0
85,"Russell Billiu Long",1918,38.2,1918,NA,TRUE,"LA",0
86,"Russell Billiu Long",1918,40.2,1918,NA,TRUE,"LA",0
87,"Russell Billiu Long",1918,42.2,1918,NA,TRUE,"LA",0
88,"Russell Billiu Long",1918,44.2,1918,NA,TRUE,"LA",0
89,"Russell Billiu Long",1918,46.2,1918,NA,TRUE,"LA",0
90,"Russell Billiu Long",1918,48.2,1918,NA,TRUE,"LA",0
91,"Russell Billiu Long",1918,50.2,1918,NA,TRUE,"LA",0
92,"Russell Billiu Long",1918,52.2,1918,NA,TRUE,"LA",0
93,"Russell Billiu Long",1918,54.2,1918,NA,TRUE,"LA",0
94,"Russell Billiu Long",1918,56.2,1918,NA,TRUE,"LA",0
95,"Russell Billiu Long",1918,58.2,1918,NA,TRUE,"LA",0
96,"Russell Billiu Long",1918,60.2,1918,NA,TRUE,"LA",0
97,"Russell Billiu Long",1918,62.2,1918,NA,TRUE,"LA",0
98,"Russell Billiu Long",1918,64.2,1918,NA,TRUE,"LA",0
99,"Russell Billiu Long",1918,66.2,1918,NA,TRUE,"LA",0
103,"Russell D. Feingold",1953,39.8,1953,NA,FALSE,"WI",0
104,"Russell D. Feingold",1953,41.8,1953,NA,TRUE,"WI",0
105,"Russell D. Feingold",1953,43.9,1953,NA,TRUE,"WI",0
106,"Russell D. Feingold",1953,45.8,1953,NA,TRUE,"WI",0
107,"Russell D. Feingold",1953,47.8,1953,NA,TRUE,"WI",0
108,"Russell D. Feingold",1953,49.9,1953,NA,TRUE,"WI",0
109,"Russell D. Feingold",1953,51.8,1953,NA,TRUE,"WI",0
110,"Russell D. Feingold",1953,53.8,1953,NA,TRUE,"WI",0
111,"Russell D. Feingold",1953,55.8,1953,NA,TRUE,"WI",0
92,"Samuel Augustus Nunn",1938,32.4,1938,NA,FALSE,"GA",0
93,"Samuel Augustus Nunn",1938,34.3,1938,NA,TRUE,"GA",0
94,"Samuel Augustus Nunn",1938,36.4,1938,NA,TRUE,"GA",0
95,"Samuel Augustus Nunn",1938,38.3,1938,NA,TRUE,"GA",0
96,"Samuel Augustus Nunn",1938,40.4,1938,NA,TRUE,"GA",0
97,"Samuel Augustus Nunn",1938,42.3,1938,NA,TRUE,"GA",0
98,"Samuel Augustus Nunn",1938,44.3,1938,NA,TRUE,"GA",0
